a.id	b.id	relation	bidirectional	detectionMethod	pmid	a.organism	b.organism	a.name	a.idType	b.name	b.idType	cellType	a.modification	a.cellularComponent	b.modification	b.cellularComponent	provider	comment
4609	10625	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	IVNS1ABP	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	JARID1A	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3720	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	JARID2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	7965	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	JTV1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3725	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	JUN	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3726	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	JUNB	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10550	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	JWA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	23415	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KCNH4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	131096	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KCNH8	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3762	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KCNJ5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3795	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KHK	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	8570	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KHSRP	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KIAA0186	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	57691	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KIAA1586	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3832	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KIF11	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10661	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KLF1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	5655	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KLK10	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3839	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	KPNA3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3903	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LAIR1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3904	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LAIR2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3913	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LAMB2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3915	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LAMC1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3916	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LAMP1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10314	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LANCL1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3930	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LBR	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	3939	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LDHA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4000	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LMNA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	84823	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LMNB2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4010	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LMX1B	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LOC222699	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LOC286505	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LOC51035	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LOC56902	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LOC84661	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	27257	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LSM1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4046	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LSP1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4048	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LTA4H	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4050	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LTB	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	9450	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LY86	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	8216	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	LZTR1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4077	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	M17S2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4074	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	M6PR	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	22823	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	M96	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4085	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAD2L1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	8567	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MADD	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4088	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MADH3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4091	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MADH6	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4091	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MADH7	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	23764	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAFF	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4102	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAGEA3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4116	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAGOH	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4124	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAN2A1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4122	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAN2A2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	5607	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAP2K5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4217	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAP3K5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	11183	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAP4K5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	5598	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAPK7	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	22919	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAPRE1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10982	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAPRE2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4141	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MARS	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4144	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MAT2A	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4152	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MBD1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	8930	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MBD4	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4154	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MBNL1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	64087	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MCCC2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4170	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MCL1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	NULL	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MCL-1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4172	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MCM3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4174	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MCM5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4176	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MCM7	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4190	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MDH1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4193	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MDM2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4211	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MEIS1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4212	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MEIS2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4221	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MEN1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4233	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MET	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4234	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	METTL1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4236	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MFAP1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4241	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MFI2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4242	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MFNG	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10724	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MGEA5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4257	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MGST1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	84864	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MINA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	8569	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MKNK1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4324	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MMP15	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4317	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MMP8	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	9585	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MPHOSPH1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10200	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MPHOSPH6	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4353	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MPO	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	28998	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MRPL13	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	64976	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MRPL40	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4436	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MSH2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4478	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MSN	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4485	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MST1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4489	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MT1A	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4504	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MT3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	23787	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MTCH1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	7978	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MTERF	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4522	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MTHFD1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4524	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MTHFR	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4582	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MUC1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4605	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MYBL2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4609	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MYC	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4610	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	MYCL1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4666	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NACA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	51172	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NAGPA	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4673	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NAP1L1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4683	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NBS1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4686	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NCBP1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	22916	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NCBP2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4691	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NCL	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	10397	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NDRG1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4695	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NDUFA2	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4709	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NDUFB3	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4711	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NDUFB5	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
4609	4719	psi-mi:MI:0407(direct interaction)	FALSE	psi-mi:MI:0402(chromatin immunoprecipitation assay)	22955619	9606	9606	MYC	entrezGeneID	NDUFS1	entrezGeneID	NA	NA	NA	NA	NA	gerstein.2012	NA
